prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,4608,32,False,287872,285660,303930,313780
0,4864,1,False,286235,284540,305110,322990
0,4864,2,False,286881,284570,304440,331650
0,4864,3,False,286329,283730,308930,319280
0,4864,4,False,284695,283830,302210,304920
0,4864,5,False,286923,284170,309730,317370
0,4864,6,False,287513,283430,313590,320560
0,4864,7,False,288494,285810,310820,321040
0,4864,8,False,298603,292820,319130,320410
0,4864,9,False,298752,291980,321690,330350
0,4864,10,False,282713,277470,301700,307460
0,4864,11,False,284728,280930,303540,315990
0,4864,12,False,282917,279620,302420,305650
0,4864,13,False,284727,282110,304130,305840
0,4864,14,False,288030,282620,308930,319060
0,4864,15,False,284506,283199,301560,305450
0,4864,16,False,283431,282020,304300,308290
0,4864,17,False,287537,285319,311050,316410
0,4864,18,False,288403,286530,306480,314740
0,4864,19,False,286502,282430,310240,333380
0,4864,20,False,290855,290860,309950,314710
0,4864,21,False,285031,281970,299510,315410
0,4864,22,False,286737,283350,306880,309940
0,4864,23,False,289580,288230,311400,326170
0,4864,24,False,288252,289490,301030,313080
0,4864,25,False,290137,292800,307380,316090
0,4864,26,False,288943,288240,306140,313970
0,4864,27,False,287409,283100,307490,312410
0,4864,28,False,287986,285160,309400,320500
0,4864,29,False,293031,287740,310020,374990
0,4864,30,False,291191,291290,310090,325270
0,4864,31,False,289217,288780,306390,313330
0,4864,32,False,284360,280230,300780,306720
0,5120,1,False,286244,282800,306580,313650
0,5120,2,False,289640,284830,313930,322620
0,5120,3,False,286204,283630,305990,312460
0,5120,4,False,287837,283050,308460,315180
0,5120,5,False,291131,285580,318170,325310
0,5120,6,False,291816,285770,330500,382790
0,5120,7,False,286578,284280,306640,314320
0,5120,8,False,286154,286180,304520,309000
0,5120,9,False,292240,289960,314650,331290
0,5120,10,False,289256,286090,314640,318650
0,5120,11,False,290461,287650,312190,326890
0,5120,12,False,289834,286260,308450,336880
0,5120,13,False,286778,286880,304930,313960
0,5120,14,False,288599,284820,309830,320320
0,5120,15,False,291055,288600,319000,328540
0,5120,16,False,287840,283130,309110,315510
0,5120,17,False,287624,281680,309110,313530
0,5120,18,False,285593,282830,302720,304370
0,5120,19,False,288620,287520,306960,311120
0,5120,20,False,288985,285600,307320,323330
0,5120,21,False,289702,288940,308180,314960
0,5120,22,False,289718,285340,307210,313230
0,5120,23,False,287653,284830,305720,308450
0,5120,24,False,291438,286270,312770,329220
0,5120,25,False,287002,286940,304720,314490
0,5120,26,False,286871,282790,305100,324780
0,5120,27,False,289942,286739,309890,310390
0,5120,28,False,288013,289240,307680,313200
0,5120,29,False,287347,287370,306210,311480
0,5120,30,False,288242,283510,307400,309800
0,5120,31,False,287694,288020,305490,312450
0,5120,32,False,288420,289660,308680,310600
0,5376,1,False,286441,284070,303400,309070
0,5376,2,False,291538,291510,309040,358790
0,5376,3,False,288001,286400,309180,314830
0,5376,4,False,286014,284670,305090,315700
0,5376,5,False,291654,286760,306860,421720
0,5376,6,False,286461,286680,300140,326670
0,5376,7,False,286688,286560,304160,315430
0,5376,8,False,289516,291450,306700,314989
0,5376,9,False,289095,290650,303960,311960
0,5376,10,False,290371,287860,310430,329440
0,5376,11,False,288890,288280,306740,321560
0,5376,12,False,286663,283360,304420,312940
0,5376,13,False,288390,289930,301690,308730
0,5376,14,False,287571,286260,312419,318800
0,5376,15,False,286658,286140,303690,309610
0,5376,16,False,286987,284590,307110,313410
0,5376,17,False,289738,286200,312730,330840
0,5376,18,False,287967,284950,310540,323180
0,5376,19,False,287045,283120,304930,307440
0,5376,20,False,286150,283100,306160,306560
0,5376,21,False,287423,284490,304470,309880
0,5376,22,False,290868,286640,313500,331800
0,5376,23,False,288932,284750,308840,312160
0,5376,24,False,289113,285990,309100,311390
0,5376,25,False,289015,288340,305510,319660
0,5376,26,False,287320,284360,305980,314140
0,5376,27,False,294045,293260,311990,362210
0,5376,28,False,286316,284470,307760,308960
0,5376,29,False,289382,291670,304290,333480
0,5376,30,False,289134,287510,306930,340140
0,5376,31,False,288269,285830,307700,310140
0,5376,32,False,287672,281940,308950,316120
0,5632,1,False,284092,280840,304970,310500
0,5632,2,False,288915,288270,307330,317340
0,5632,3,False,284769,279740,305980,307730
0,5632,4,False,286742,284960,304710,314830
0,5632,5,False,291151,290290,308960,356260
0,5632,6,False,288443,289080,304510,315450
0,5632,7,False,289246,285110,310060,315850
0,5632,8,False,287434,283220,309390,322679
0,5632,9,False,288083,287240,306280,309740
0,5632,10,False,293211,289690,317630,339720
0,5632,11,False,288007,285910,302490,307470
0,5632,12,False,288675,288950,307230,311800
0,5632,13,False,289123,291369,307670,313660
0,5632,14,False,289547,289710,311690,316350
0,5632,15,False,287176,286420,308180,309480
0,5632,16,False,289317,285780,307200,316120
0,5632,17,False,289798,288630,311700,313600
0,5632,18,False,294061,293060,323540,346250
0,5632,19,False,290433,288390,300940,398090
0,5632,20,False,289318,290870,306100,309130
0,5632,21,False,295099,292660,313470,377370
0,5632,22,False,287991,290360,305030,306190
0,5632,23,False,293769,292890,322970,350430
0,5632,24,False,288137,290950,305850,310260
0,5632,25,False,291446,290940,315170,320370
0,5632,26,False,287419,285400,306900,311540
0,5632,27,False,286984,283910,306990,318730
0,5632,28,False,287772,282670,310410,318820
0,5632,29,False,290371,288080,314160,325750
0,5632,30,False,286865,281960,308520,310580
0,5632,31,False,287287,284960,305120,312140
0,5632,32,False,287391,285590,304280,311090
0,5888,1,False,284283,281590,306150,314110
0,5888,2,False,284397,281150,307550,332520
0,5888,3,False,285002,281660,305020,306540
0,5888,4,False,287235,285450,306950,308230
0,5888,5,False,288466,288100,307560,311319
0,5888,6,False,287187,283340,308010,312730
0,5888,7,False,287888,286250,306000,309930
0,5888,8,False,286975,284340,303230,312430
0,5888,9,False,285014,283800,304490,324680
0,5888,10,False,287379,283310,307620,321510
0,5888,11,False,291725,285940,310920,423280
0,5888,12,False,290433,291520,307560,309950
0,5888,13,False,290342,286910,306980,312840
0,5888,14,False,288821,287620,306980,318850
0,5888,15,False,292221,293270,315860,328470
0,5888,16,False,289742,288310,306910,330790
0,5888,17,False,289967,286960,308590,329920
0,5888,18,False,289689,286191,308270,325820
0,5888,19,False,288583,286480,311300,314140
0,5888,20,False,288996,289440,305060,310840
0,5888,21,False,288272,286600,311570,327660
0,5888,22,False,288749,287550,306510,310200
0,5888,23,False,285895,281950,307830,321440
0,5888,24,False,289410,286280,311300,320680
0,5888,25,False,287664,288610,303140,308319
0,5888,26,False,288774,288070,304560,313500
0,5888,27,False,293968,290690,309100,450270
0,5888,28,False,289606,290680,306100,324140
0,5888,29,False,289450,287030,307980,314000
0,5888,30,False,287404,285010,305420,319730
0,5888,31,False,297966,288810,306870,557940
0,5888,32,False,317890,290170,316900,1070710
0,6144,1,False,286131,285160,307140,321220
0,6144,2,False,283262,279550,306900,321380
0,6144,3,False,290248,284860,314000,376670
0,6144,4,False,294869,287200,325960,346890
0,6144,5,False,288931,289230,308230,320930
0,6144,6,False,293045,284760,308460,461160
0,6144,7,False,287044,282250,311740,316850
0,6144,8,False,294950,294980,314820,320600
0,6144,9,False,289622,290160,307960,320370
0,6144,10,False,288016,287490,304510,314160
0,6144,11,False,288213,287220,305850,333100
0,6144,12,False,288941,288690,306940,312090
0,6144,13,False,291062,288730,308660,318960
0,6144,14,False,288073,289240,301480,307370
0,6144,15,False,286863,284490,304870,314070
0,6144,16,False,289247,284490,305420,401480
0,6144,17,False,288098,285820,306660,315790
0,6144,18,False,290253,285490,310580,335929
0,6144,19,False,287721,286690,308050,311480
0,6144,20,False,288711,288160,307460,317629
0,6144,21,False,290846,291530,315240,321550
0,6144,22,False,290213,288110,310380,321420
0,6144,23,False,289153,289460,307410,315060
0,6144,24,False,290159,287690,308530,317370
0,6144,25,False,290263,290950,306250,319790
0,6144,26,False,291178,292510,308110,311700
0,6144,27,False,290918,286720,313070,327080
0,6144,28,False,289060,287200,311340,317790
0,6144,29,False,292420,289751,311940,318360
0,6144,30,False,299757,285160,315370,612000
0,6144,31,False,322035,289330,313000,1208300
0,6144,32,False,351636,286540,311410,2146700
0,6400,1,False,296055,289830,318390,328000
0,6400,2,False,294029,290000,313870,326390
0,6400,3,False,300224,292110,318660,473070
0,6400,4,False,293788,288300,318980,347810
0,6400,5,False,291789,289360,312340,332560
0,6400,6,False,294153,289750,316270,332600
0,6400,7,False,291032,289290,308580,318470
0,6400,8,False,293222,290770,314800,328680
0,6400,9,False,291424,290130,310960,314600
0,6400,10,False,293563,285240,325260,339300
0,6400,11,False,292201,291560,312840,323229
0,6400,12,False,288906,285160,308000,319290
0,6400,13,False,292644,287120,312370,343040
0,6400,14,False,293524,294570,317860,351230
0,6400,15,False,289433,286140,310110,320700
0,6400,16,False,289419,287780,308380,314510
0,6400,17,False,286912,282920,306200,312950
0,6400,18,False,291370,289070,319780,332190
0,6400,19,False,288932,284279,313350,321680
0,6400,20,False,288948,283630,309900,312441
0,6400,21,False,289591,285950,311430,313370
0,6400,22,False,293257,286850,316930,391561
0,6400,23,False,289672,286820,311329,314350
0,6400,24,False,289230,286340,309990,312940
0,6400,25,False,290603,287230,309790,319410
0,6400,26,False,290873,289000,309660,362560
0,6400,27,False,288582,286800,307200,307850
0,6400,28,False,289484,291380,306450,307420
0,6400,29,False,308405,288880,312230,850880
0,6400,30,False,330981,290220,307020,1566410
0,6400,31,False,346835,289870,314790,1971370
0,6400,32,False,383664,289520,311940,3104599
0,6656,1,False,286538,288210,300180,306620
0,6656,2,False,291796,293070,309150,336850
0,6656,3,False,290272,290350,305770,322440
0,6656,4,False,291447,290990,311760,331050
0,6656,5,False,289128,289510,308010,328510
0,6656,6,False,287562,287770,304520,309960
0,6656,7,False,290736,289570,305390,313580
0,6656,8,False,287729,288450,301550,308140
0,6656,9,False,288853,287830,306940,317850
0,6656,10,False,289128,287330,304040,319300
0,6656,11,False,293097,292420,316870,353680
0,6656,12,False,289463,289640,307860,315190
0,6656,13,False,287108,283580,305240,311730
0,6656,14,False,288573,286690,305870,317290
0,6656,15,False,289549,288630,307910,316230
0,6656,16,False,287869,284160,305240,308230
0,6656,17,False,286320,283900,304310,311220
0,6656,18,False,288015,286600,304930,306480
0,6656,19,False,286712,286580,302100,318090
0,6656,20,False,289917,288950,312470,322640
0,6656,21,False,295381,288950,311400,378020
0,6656,22,False,286728,284340,304830,309160
0,6656,23,False,288926,285900,302490,314160
0,6656,24,False,286463,285920,301470,316200
0,6656,25,False,289645,286230,309000,323460
0,6656,26,False,291132,284220,313700,388220
0,6656,27,False,295844,288460,315800,482830
0,6656,28,False,304190,285940,308230,782280
0,6656,29,False,327857,291750,311680,1412870
0,6656,30,False,348195,290030,313480,2017110
0,6656,31,False,391196,292280,304130,3382090
0,6656,32,False,416046,292760,321430,3991710
0,6912,1,False,288311,290870,304190,311130
0,6912,2,False,286393,284140,305591,311090
0,6912,3,False,288758,287760,311880,314860
0,6912,4,False,289632,286750,309410,316340
0,6912,5,False,288223,285760,309130,317430
0,6912,6,False,287657,289430,306600,308590
0,6912,7,False,293198,288090,317060,371280
0,6912,8,False,289738,287180,305890,311920
0,6912,9,False,285669,281370,304280,332280
0,6912,10,False,287556,284660,306070,311750
0,6912,11,False,286353,282600,309390,317100
0,6912,12,False,288067,284230,309240,314150
0,6912,13,False,287597,286490,307330,310580
0,6912,14,False,293616,292851,306020,352360
0,6912,15,False,288763,286040,309050,317520
0,6912,16,False,287999,285280,310260,317660
0,6912,17,False,288831,287040,310190,314130
0,6912,18,False,289178,286390,308930,314830
0,6912,19,False,295618,287120,317090,358610
0,6912,20,False,288286,286970,312410,322990
0,6912,21,False,300310,288600,314100,650590
0,6912,22,False,287069,282440,310220,318450
0,6912,23,False,287375,287700,307990,315070
0,6912,24,False,287088,284310,309450,310580
0,6912,25,False,289649,287880,308130,322200
0,6912,26,False,293052,287580,315740,389670
0,6912,27,False,308428,285450,311720,859560
0,6912,28,False,332756,287280,313770,1585410
0,6912,29,False,354473,289560,309020,2237030
0,6912,30,False,393100,290710,309310,3407800
0,6912,31,False,417068,288001,314300,4126780
0,6912,32,False,432637,283690,314240,4620700
0,7168,1,False,286107,282440,305250,319410
0,7168,2,False,289285,285630,317650,374760
0,7168,3,False,293108,285820,324030,389200
0,7168,4,False,292275,287700,308990,369730
0,7168,5,False,287746,283520,309579,322020
0,7168,6,False,286712,283749,309500,314660
0,7168,7,False,286250,281370,306450,311510
0,7168,8,False,289996,289210,311370,315990
0,7168,9,False,290317,288210,306840,318690
0,7168,10,False,292852,293840,309830,317770
0,7168,11,False,290225,291010,305900,326890
0,7168,12,False,291200,293370,310020,312380
0,7168,13,False,289679,290630,306170,312040
0,7168,14,False,291816,290010,309650,321480
0,7168,15,False,294773,296000,317710,341030
0,7168,16,False,293025,292350,310800,331830
0,7168,17,False,290158,289150,313060,314210
0,7168,18,False,291941,290660,313220,334000
0,7168,19,False,291711,289140,311520,314230
0,7168,20,False,289762,289449,304111,340670
0,7168,21,False,287465,289280,305200,312930
0,7168,22,False,287241,286180,304110,310520
0,7168,23,False,288485,290280,304770,314370
0,7168,24,False,289523,284190,312750,318490
0,7168,25,False,289748,288520,306720,323390
0,7168,26,False,313346,281640,304460,1098930
0,7168,27,False,333665,291820,312360,1601970
0,7168,28,False,354481,291110,355190,2027830
0,7168,29,False,392932,293410,309650,3350880
0,7168,30,False,415657,290140,310330,4035940
0,7168,31,False,426763,285630,308290,4466000
0,7168,32,False,440234,289799,315040,4804930
0,7424,1,False,287593,285950,308470,326660
0,7424,2,False,289999,287170,309490,409940
0,7424,3,False,289198,286880,305310,333970
0,7424,4,False,288690,288349,309630,313010
0,7424,5,False,290056,280930,310520,369950
0,7424,6,False,289269,286040,309470,332740
0,7424,7,False,288495,287030,310610,315030
0,7424,8,False,289486,285600,315970,318589
0,7424,9,False,289291,288180,303340,319080
0,7424,10,False,288846,285940,308050,313020
0,7424,11,False,289443,288130,310980,314670
0,7424,12,False,294159,288430,311780,446030
0,7424,13,False,290072,286230,309840,335660
0,7424,14,False,287948,286110,307620,318650
0,7424,15,False,290251,285640,310830,334160
0,7424,16,False,289296,288630,308240,312130
0,7424,17,False,287082,282780,310840,322630
0,7424,18,False,290864,292950,307940,325930
0,7424,19,False,291147,290180,307330,327920
0,7424,20,False,290082,288750,308950,312660
0,7424,21,False,290293,288880,309620,333890
0,7424,22,False,289249,288730,306730,311110
0,7424,23,False,291516,293910,307850,321510
0,7424,24,False,292982,292030,315210,342320
0,7424,25,False,301612,283830,308130,731360
0,7424,26,False,332059,284660,314410,1583170
0,7424,27,False,348939,283770,313880,2060010
0,7424,28,False,397653,285690,315810,3512339
0,7424,29,False,411514,289960,308640,3899140
0,7424,30,False,468440,291930,312070,5595030
0,7424,31,False,451680,292260,314480,5110790
0,7424,32,False,459479,290880,312210,5359930
0,7680,1,False,295789,288770,315250,325470
0,7680,2,False,295857,297960,314010,344340
0,7680,3,False,296118,290620,321350,336610
0,7680,4,False,292025,289330,312290,319800
0,7680,5,False,292409,293940,307110,315310
0,7680,6,False,292708,291610,311250,326000
0,7680,7,False,289420,288040,311370,324400
0,7680,8,False,291207,288470,309020,313190
0,7680,9,False,291926,294030,308420,327280
0,7680,10,False,291031,286650,316170,349540
0,7680,11,False,292300,290340,309990,327120
0,7680,12,False,292103,289230,307730,332730
0,7680,13,False,290502,287570,311710,323320
0,7680,14,False,293523,291270,314340,345190
0,7680,15,False,292853,288970,313790,386400
0,7680,16,False,289308,288710,305600,317510
0,7680,17,False,290118,286380,310920,330510
0,7680,18,False,287934,288550,304040,306610
0,7680,19,False,290895,287460,313040,317170
0,7680,20,False,289137,286940,307950,313690
0,7680,21,False,287621,283990,307550,311180
0,7680,22,False,288771,287770,309090,312890
0,7680,23,False,286806,283620,306740,324100
0,7680,24,False,300815,287110,308710,638890
0,7680,25,False,325621,287760,311600,1389730
0,7680,26,False,357094,282950,309230,2400420
0,7680,27,False,396377,284440,312220,3586280
0,7680,28,False,419781,289240,304090,4249290
0,7680,29,False,429729,292450,312250,4456720
0,7680,30,False,447354,291000,308720,5026880
0,7680,31,False,458846,287950,312500,5308300
0,7680,32,False,480361,293290,313610,5970430
0,7936,1,False,287579,285310,309390,313430
0,7936,2,False,289984,282930,310980,399160
0,7936,3,False,286976,284720,306320,322360
0,7936,4,False,287987,288631,309240,314620
0,7936,5,False,286038,284900,304980,311790
0,7936,6,False,289894,287000,304950,317190
0,7936,7,False,287018,288900,302730,308880
0,7936,8,False,288146,286920,304350,322790
0,7936,9,False,289045,287100,308280,311350
0,7936,10,False,288687,289220,305270,311990
0,7936,11,False,287818,284520,306370,317080
0,7936,12,False,290392,287090,306760,323980
0,7936,13,False,290438,293700,306340,320340
0,7936,14,False,288689,286971,309500,312880
0,7936,15,False,290197,290600,311160,325370
0,7936,16,False,291793,288490,313170,322540
0,7936,17,False,289354,286520,314180,324230
0,7936,18,False,288300,286060,311750,320650
0,7936,19,False,288161,286929,310860,315530
0,7936,20,False,289455,288200,313970,316390
0,7936,21,False,287822,284740,308670,331030
0,7936,22,False,292137,288770,314790,331330
0,7936,23,False,296275,293100,314680,401580
0,7936,24,False,324507,289330,311960,1325640
0,7936,25,False,355182,289910,316090,2271689
0,7936,26,False,386463,288130,322450,3108880
0,7936,27,False,419263,287970,312991,4169870
0,7936,28,False,432525,288040,313010,4584580
0,7936,29,False,442424,288460,313930,4861250
0,7936,30,False,457051,293520,311359,5307390
0,7936,31,False,475836,289000,308190,5904030
0,7936,32,False,494538,286140,306530,6506340
